ticker,timestamp,open,high,low,close,volume
MSFT,2025-04-02 15:53:00,383.4900,383.5900,383.2400,383.4800,21996
TSLA,2025-04-02 15:53:00,282.6400,282.9000,282.2200,282.6300,258413
AAPL,2025-04-02 15:54:00,224.2100,224.4600,223.8800,223.9800,186625
AMZN,2025-04-02 15:54:00,196.8900,196.9400,196.2600,196.3850,143837
MSFT,2025-04-02 15:54:00,383.4700,383.6150,382.1400,382.2900,107734
TSLA,2025-04-02 15:54:00,282.6200,283.3400,282.2300,282.8150,402735
AAPL,2025-04-02 15:55:00,223.9800,224.2900,223.9600,224.1800,196229
AMZN,2025-04-02 15:55:00,196.4100,196.6000,196.2700,196.5000,118858
MSFT,2025-04-02 15:55:00,382.3100,383.0600,382.0800,382.9850,76946
TSLA,2025-04-02 15:55:00,282.8500,283.1400,282.3000,282.8700,341490
AAPL,2025-04-02 15:56:00,224.1800,224.2800,224.0800,224.1900,118724
AMZN,2025-04-02 15:56:00,196.5032,196.6300,196.3668,196.4050,116536
MSFT,2025-04-02 15:56:00,383.0100,383.1200,382.8800,382.9100,31913
TSLA,2025-04-02 15:56:00,282.8200,283.5000,282.7000,283.0400,346771
AAPL,2025-04-02 15:57:00,224.1900,224.2900,224.1800,224.2100,134372
AMZN,2025-04-02 15:57:00,196.4050,196.5000,196.3850,196.4350,128890
MSFT,2025-04-02 15:57:00,382.9200,383.0500,382.8100,382.9500,56003
TSLA,2025-04-02 15:57:00,283.0102,283.4800,283.0000,283.2850,311862
AAPL,2025-04-02 15:58:00,224.2000,224.2311,224.0600,224.0800,186628
AMZN,2025-04-02 15:58:00,196.4400,196.4900,196.3200,196.3300,174230
MSFT,2025-04-02 15:58:00,382.9900,383.0900,382.6600,382.6600,58313
TSLA,2025-04-02 15:58:00,283.2750,283.3500,283.0550,283.1400,302467
AAPL,2025-04-02 15:59:00,224.0900,224.1000,223.7800,223.8000,1081204
AMZN,2025-04-02 15:59:00,196.3300,196.3300,195.9600,195.9650,636944
MSFT,2025-04-02 15:59:00,382.6850,382.7000,381.9700,382.1100,355966
TSLA,2025-04-02 15:59:00,283.1400,283.3600,282.5800,282.6700,937013
AAPL,2025-04-02 16:00:00,223.8900,223.8900,223.2000,223.3000,5150904
AMZN,2025-04-02 16:00:00,196.0100,196.1000,195.9900,196.0100,3737379
MSFT,2025-04-02 16:00:00,382.1400,382.1400,382.0330,382.1400,2613163
TSLA,2025-04-02 16:00:00,282.7600,283.1000,282.5200,282.6500,4449282
AAPL,2025-04-02 16:01:00,223.3800,223.4100,223.1600,223.2000,10863
AMZN,2025-04-02 16:01:00,195.8100,196.0100,195.8100,195.8800,5833
MSFT,2025-04-02 16:01:00,381.9400,381.9400,381.9400,381.9400,392
TSLA,2025-04-02 16:01:00,282.6100,284.7000,282.5200,284.6300,148465
AAPL,2025-04-02 16:02:00,223.1800,223.2700,223.1100,223.1700,3465
AMZN,2025-04-02 16:02:00,195.8700,195.8800,195.8100,195.8800,1930
MSFT,2025-04-02 16:02:00,381.9399,381.9399,381.9399,381.9399,100
TSLA,2025-04-02 16:02:00,284.4600,284.6997,283.0000,283.3700,45563
AAPL,2025-04-02 16:03:00,223.1100,223.2300,221.8000,222.7800,30904
AMZN,2025-04-02 16:03:00,195.8900,196.0100,195.8900,195.9200,4482
MSFT,2025-04-02 16:03:00,382.0300,382.0300,381.9100,381.9100,1138
TSLA,2025-04-02 16:03:00,283.3600,283.9500,283.2000,283.5999,50901
AAPL,2025-04-02 16:04:00,222.7700,223.8900,222.6500,222.7687,7070
AMZN,2025-04-02 16:04:00,196.0000,196.0100,195.9101,196.0100,18209
MSFT,2025-04-02 16:04:00,382.0300,382.1400,382.0300,382.1400,8617
TSLA,2025-04-02 16:04:00,283.6800,283.6800,282.7600,283.2200,13277
AAPL,2025-04-02 16:05:00,222.7300,222.7700,222.6500,222.7700,12238
AMZN,2025-04-02 16:05:00,195.9500,196.0100,195.9500,196.0100,1457
MSFT,2025-04-02 16:05:00,382.1000,382.1000,382.1000,382.1000,726
TSLA,2025-04-02 16:05:00,283.3384,283.4600,282.7000,283.1000,24298
AAPL,2025-04-02 16:06:00,222.8500,222.9800,222.8500,222.9000,1694
AMZN,2025-04-02 16:06:00,196.0100,196.0100,195.9500,195.9500,336
MSFT,2025-04-02 16:06:00,382.1010,382.1400,382.1010,382.1400,800
TSLA,2025-04-02 16:06:00,283.1100,283.3000,282.7500,282.8000,25299
AAPL,2025-04-02 16:07:00,222.9100,222.9100,222.7800,222.7800,1808
AMZN,2025-04-02 16:07:00,195.9294,195.9294,195.9000,195.9000,200
MSFT,2025-04-02 16:07:00,382.0100,382.0100,381.9200,381.9200,360
TSLA,2025-04-02 16:07:00,282.7500,282.8992,282.5000,282.6900,27554
AAPL,2025-04-02 16:08:00,222.8000,222.8000,222.5446,222.7500,6560
AMZN,2025-04-02 16:08:00,195.8000,196.0100,195.5113,195.7500,5484
MSFT,2025-04-02 16:08:00,381.8600,381.9100,381.8000,381.8000,1478
TSLA,2025-04-02 16:08:00,282.6800,283.2700,282.2247,283.0000,30790
AAPL,2025-04-02 16:09:00,222.5500,222.8000,222.5500,222.8000,5329
AMZN,2025-04-02 16:09:00,195.6600,195.7300,194.9500,194.9500,5645
MSFT,2025-04-02 16:09:00,381.5100,381.8000,381.5100,381.8000,253
TSLA,2025-04-02 16:09:00,282.9724,283.1300,282.6590,282.9900,18693
AAPL,2025-04-02 16:10:00,222.5800,222.5800,222.5800,222.5800,100
AMZN,2025-04-02 16:10:00,195.4700,195.7000,195.3040,195.7000,1940
TSLA,2025-04-02 16:10:00,282.9750,283.0000,282.8000,282.8000,7228
AAPL,2025-04-02 16:11:00,222.7000,222.7200,222.4800,222.4800,7123
AMZN,2025-04-02 16:11:00,195.7000,195.7000,195.0058,195.4120,3665
MSFT,2025-04-02 16:11:00,381.6700,381.7900,381.5200,381.5200,2324
TSLA,2025-04-02 16:11:00,282.9000,283.2000,281.7500,281.8100,40546
AAPL,2025-04-02 16:12:00,222.4300,222.6000,222.4300,222.6000,800
AMZN,2025-04-02 16:12:00,195.4108,195.4200,195.1500,195.2983,2088
TSLA,2025-04-02 16:12:00,281.7700,282.6900,281.6900,282.0000,19278
AAPL,2025-04-02 16:13:00,222.6200,224.0000,222.5600,223.9700,44013
AMZN,2025-04-02 16:13:00,195.4184,197.4000,195.2000,197.3141,26209
MSFT,2025-04-02 16:13:00,381.7000,385.0000,381.7000,385.0000,4189
TSLA,2025-04-02 16:13:00,281.9500,287.4000,281.5100,286.5400,193223
AAPL,2025-04-02 16:14:00,223.9900,224.3200,223.0106,224.0200,22265
AMZN,2025-04-02 16:14:00,197.3100,197.9286,197.0101,197.4900,13480
MSFT,2025-04-02 16:14:00,385.0100,385.5100,383.2000,385.5100,2808
TSLA,2025-04-02 16:14:00,287.0000,290.0000,286.9500,289.5000,255679
AAPL,2025-04-02 16:15:00,224.4300,224.6800,224.0600,224.4800,14346
AMZN,2025-04-02 16:15:00,197.5700,198.3200,197.2000,198.3100,18678
MSFT,2025-04-02 16:15:00,385.0000,385.0000,384.2400,384.9800,1476
TSLA,2025-04-02 16:15:00,289.2900,290.6771,288.1700,290.6200,256084
AAPL,2025-04-02 16:16:00,224.5000,225.2500,224.4700,225.1900,12286
AMZN,2025-04-02 16:16:00,198.3298,198.9500,198.1900,198.6000,40261
MSFT,2025-04-02 16:16:00,385.0000,386.3400,385.0000,386.3400,6841
TSLA,2025-04-02 16:16:00,290.6400,293.0000,290.2800,292.4900,256601
AAPL,2025-04-02 16:17:00,225.3000,225.5000,224.8700,224.8700,7507
AMZN,2025-04-02 16:17:00,198.8800,199.5000,198.6000,199.0000,21876
MSFT,2025-04-02 16:17:00,386.3500,386.7000,386.1140,386.1140,2046
TSLA,2025-04-02 16:17:00,292.3075,292.6100,290.1400,291.2217,187024
AAPL,2025-04-02 16:18:00,224.7500,224.8253,224.0000,224.0000,4972
AMZN,2025-04-02 16:18:00,199.0000,199.7700,198.0097,198.0300,20113
MSFT,2025-04-02 16:18:00,386.6126,386.6126,386.0000,386.2500,2820
TSLA,2025-04-02 16:18:00,291.0155,291.2199,288.0000,288.6700,162789
AAPL,2025-04-02 16:19:00,223.9800,224.3000,223.6200,223.9800,2836
AMZN,2025-04-02 16:19:00,198.0100,199.1100,198.0100,199.0001,18213
MSFT,2025-04-02 16:19:00,386.3000,386.6000,386.2100,386.5000,2843
TSLA,2025-04-02 16:19:00,288.9400,289.5100,285.1500,287.2600,146847
AAPL,2025-04-02 16:20:00,224.2200,224.3200,223.6000,223.6000,2297
AMZN,2025-04-02 16:20:00,199.0300,199.3240,198.9600,199.0000,38080
MSFT,2025-04-02 16:20:00,386.4000,386.5200,386.0000,386.5000,4052
TSLA,2025-04-02 16:20:00,287.3100,288.5000,286.1800,287.4400,95861
AAPL,2025-04-02 16:21:00,223.6000,224.0800,223.6000,224.0200,3793
AMZN,2025-04-02 16:21:00,199.0000,199.0500,198.0600,198.3100,52586
MSFT,2025-04-02 16:21:00,386.5000,386.6000,385.2485,386.6000,4450
TSLA,2025-04-02 16:21:00,287.5600,287.7301,285.6000,286.6058,75933
AAPL,2025-04-02 16:22:00,224.0000,224.7000,224.0000,224.1800,1991
AMZN,2025-04-02 16:22:00,198.7000,199.3400,198.5400,198.9808,20326
TSLA,2025-04-02 16:22:00,286.9969,289.2100,286.8100,288.7000,85746
AAPL,2025-04-02 16:23:00,224.2000,224.3000,224.0425,224.3000,2550
AMZN,2025-04-02 16:23:00,198.8000,198.9808,198.5400,198.9000,12008
MSFT,2025-04-02 16:23:00,386.5900,386.5900,386.5400,386.5500,300
TSLA,2025-04-02 16:23:00,288.7200,288.7400,287.2700,287.9300,61391
AAPL,2025-04-02 16:24:00,224.3000,224.3000,224.0600,224.0600,2651
AMZN,2025-04-02 16:24:00,198.9900,199.1000,198.6975,199.0000,17156
MSFT,2025-04-02 16:24:00,386.4900,386.5000,386.4000,386.4000,500
TSLA,2025-04-02 16:24:00,288.1700,288.2800,287.5000,287.9900,22669
AAPL,2025-04-02 16:25:00,224.2500,224.4200,223.8900,224.1000,2218
AMZN,2025-04-02 16:25:00,199.1000,199.7700,196.0100,199.6000,19138
MSFT,2025-04-02 16:25:00,386.5000,386.7000,382.1400,386.5300,830
TSLA,2025-04-02 16:25:00,288.0000,288.8800,287.0400,288.0000,52399
AAPL,2025-04-02 16:26:00,224.2000,224.4900,222.0200,222.0300,21548
AMZN,2025-04-02 16:26:00,199.6000,199.7900,198.2100,198.2100,85906
MSFT,2025-04-02 16:26:00,386.5300,386.5300,385.2000,386.2600,7829
TSLA,2025-04-02 16:26:00,287.9500,289.0800,284.2700,284.3000,152450
AAPL,2025-04-02 16:27:00,222.0000,222.0100,219.8500,220.8500,43921
AMZN,2025-04-02 16:27:00,198.3000,199.0000,196.0000,196.0100,60045
MSFT,2025-04-02 16:27:00,385.0000,385.0000,381.0000,382.1300,4231
TSLA,2025-04-02 16:27:00,284.6000,284.6000,277.2000,278.3000,265438
AAPL,2025-04-02 16:28:00,220.1300,220.7800,218.6700,219.0100,25818
AMZN,2025-04-02 16:28:00,196.0200,196.1000,192.6800,193.9964,60027
MSFT,2025-04-02 16:28:00,382.1300,382.1300,378.5000,378.5000,4800
TSLA,2025-04-02 16:28:00,277.9500,279.0000,275.2900,275.9900,184679
AAPL,2025-04-02 16:29:00,219.0200,219.6900,218.5000,218.5300,26520
AMZN,2025-04-02 16:29:00,193.7700,193.8000,190.6400,190.6400,45799
MSFT,2025-04-02 16:29:00,380.0000,381.4200,379.0000,379.4199,3007
TSLA,2025-04-02 16:29:00,275.9800,277.5100,271.5600,272.4400,255293
AAPL,2025-04-02 16:30:00,218.5000,223.8900,217.5000,217.5000,17495
AMZN,2025-04-02 16:30:00,190.8200,196.0100,190.1000,191.4100,71453
MSFT,2025-04-02 16:30:00,378.0400,382.1400,377.0000,378.0300,2356
TSLA,2025-04-02 16:30:00,272.6200,282.7600,268.0000,270.0000,333604
AAPL,2025-04-02 16:31:00,217.5000,218.2100,217.0000,217.7000,29143
AMZN,2025-04-02 16:31:00,191.6700,192.0000,190.6800,191.4700,55695
MSFT,2025-04-02 16:31:00,378.0200,379.5000,377.2500,379.5000,1796
TSLA,2025-04-02 16:31:00,270.7200,275.0000,269.2000,274.7700,185332
AAPL,2025-04-02 16:32:00,217.7000,218.0000,217.1000,217.8700,31790
AMZN,2025-04-02 16:32:00,191.9999,192.2500,191.4700,191.9899,25341
MSFT,2025-04-02 16:32:00,379.5600,380.0000,378.4500,379.2300,533
TSLA,2025-04-02 16:32:00,274.7600,277.9400,274.6700,277.3062,148788
AAPL,2025-04-02 16:33:00,218.0000,218.2800,215.5000,215.9400,46363
AMZN,2025-04-02 16:33:00,191.7900,192.4800,191.6500,191.8400,46316
MSFT,2025-04-02 16:33:00,378.5060,379.2000,378.4411,378.4411,3038
TSLA,2025-04-02 16:33:00,277.3200,277.3200,274.4200,274.6700,100966
AAPL,2025-04-02 16:34:00,215.9500,216.0500,213.9800,216.0300,45241
AMZN,2025-04-02 16:34:00,191.8500,192.1800,191.6510,192.1300,20478
MSFT,2025-04-02 16:34:00,377.5500,378.9700,377.2500,377.7100,3168
TSLA,2025-04-02 16:34:00,274.6000,275.0000,272.6400,273.2400,93195
AAPL,2025-04-02 16:35:00,216.2000,217.5000,215.6102,216.7700,38592
AMZN,2025-04-02 16:35:00,192.1200,192.2000,191.9300,192.1600,21903
MSFT,2025-04-02 16:35:00,377.7100,378.6000,377.5100,377.5100,1417
TSLA,2025-04-02 16:35:00,273.1200,277.6800,273.0000,277.1900,106105
AAPL,2025-04-02 16:36:00,216.7700,217.3700,216.0000,216.4400,26098
AMZN,2025-04-02 16:36:00,192.3000,192.3000,191.9100,191.9900,44279
MSFT,2025-04-02 16:36:00,377.5104,378.0600,376.6200,376.8500,4302
TSLA,2025-04-02 16:36:00,277.2000,277.6800,274.2200,274.8718,74786
AAPL,2025-04-02 16:37:00,216.4200,216.7500,214.1900,215.2500,45341
AMZN,2025-04-02 16:37:00,192.0000,192.1500,189.6800,189.6900,76513
MSFT,2025-04-02 16:37:00,376.3500,376.3500,374.0000,374.0000,6029
TSLA,2025-04-02 16:37:00,274.7000,275.0600,272.4500,273.9600,132817
AAPL,2025-04-02 16:38:00,215.7100,216.0000,214.0100,214.2600,36962
AMZN,2025-04-02 16:38:00,189.7600,190.0000,189.0000,189.5000,69390
MSFT,2025-04-02 16:38:00,374.0100,375.5700,373.5500,375.5700,11048
TSLA,2025-04-02 16:38:00,273.5100,273.9780,272.3200,273.2100,74189
AAPL,2025-04-02 16:39:00,214.2600,215.8900,214.0000,214.0100,27784
AMZN,2025-04-02 16:39:00,189.5000,189.9900,189.0100,189.1399,61976
MSFT,2025-04-02 16:39:00,374.5000,375.9000,374.5000,375.9000,300
TSLA,2025-04-02 16:39:00,273.5000,275.0000,273.5000,274.1100,57018
AAPL,2025-04-02 16:40:00,214.1400,215.6000,214.1000,214.2000,32040
AMZN,2025-04-02 16:40:00,189.1400,189.7795,189.0700,189.4200,17756
MSFT,2025-04-02 16:40:00,375.5000,376.8646,375.1900,375.8735,2928
TSLA,2025-04-02 16:40:00,274.0700,274.3200,272.0000,272.7400,87793
AAPL,2025-04-02 16:41:00,214.0600,215.0000,213.1065,213.6300,49950
AMZN,2025-04-02 16:41:00,189.3800,189.9694,188.1540,188.2890,114341
MSFT,2025-04-02 16:41:00,375.1999,375.5000,374.5000,374.5000,2210
TSLA,2025-04-02 16:41:00,272.7100,273.9900,271.4515,271.9900,76957
AAPL,2025-04-02 16:42:00,213.4900,213.7500,211.8800,212.3300,64562
AMZN,2025-04-02 16:42:00,188.2900,188.4985,187.7800,187.9300,50917
MSFT,2025-04-02 16:42:00,374.7000,375.2500,374.0000,374.0000,2691
TSLA,2025-04-02 16:42:00,271.9900,272.4967,270.0000,270.0500,149283
AAPL,2025-04-02 16:43:00,212.7500,213.0000,211.6200,211.6700,69132
AMZN,2025-04-02 16:43:00,187.9300,188.0200,187.2300,187.3900,33958
MSFT,2025-04-02 16:43:00,374.1800,374.4200,374.0000,374.0000,2511
TSLA,2025-04-02 16:43:00,270.0100,271.0000,269.0300,269.3100,108043
AAPL,2025-04-02 16:44:00,211.6073,214.0000,211.3200,212.6600,75845
AMZN,2025-04-02 16:44:00,187.2300,187.7300,186.1100,186.5000,71835
MSFT,2025-04-02 16:44:00,374.0000,375.5000,374.0000,375.5000,2809
TSLA,2025-04-02 16:44:00,269.1300,269.7900,268.5400,269.1900,99823
AAPL,2025-04-02 16:45:00,212.2000,213.3900,212.1900,212.8800,26354
AMZN,2025-04-02 16:45:00,186.5000,187.3900,186.0000,187.0000,69237
MSFT,2025-04-02 16:45:00,375.5000,375.5000,374.0000,374.0000,1002
TSLA,2025-04-02 16:45:00,269.3500,271.2500,268.5500,271.2300,106961
AAPL,2025-04-02 16:46:00,212.7500,213.8000,212.7300,213.3200,36490
AMZN,2025-04-02 16:46:00,187.1300,188.2000,186.9200,187.4900,72324
MSFT,2025-04-02 16:46:00,375.5000,375.5000,375.0000,375.0000,493
TSLA,2025-04-02 16:46:00,271.1000,272.8800,270.2600,272.6000,61003
AAPL,2025-04-02 16:47:00,213.4000,214.0000,213.2600,213.8200,24759
AMZN,2025-04-02 16:47:00,187.8900,188.3000,187.1100,187.6900,36610
MSFT,2025-04-02 16:47:00,375.0900,375.4615,375.0000,375.0300,924
TSLA,2025-04-02 16:47:00,272.6400,272.8700,271.0000,271.0000,75765
AAPL,2025-04-02 16:48:00,213.8500,213.9490,213.5000,213.7000,13061
AMZN,2025-04-02 16:48:00,187.6006,188.2000,187.5000,187.9000,22144
MSFT,2025-04-02 16:48:00,375.1200,375.7310,374.9000,375.7310,700
TSLA,2025-04-02 16:48:00,271.0100,272.3470,271.0000,271.4100,38530
AAPL,2025-04-02 16:49:00,213.7319,214.1000,213.6400,213.8500,25482
AMZN,2025-04-02 16:49:00,187.9700,196.0100,187.7500,187.8589,22185
MSFT,2025-04-02 16:49:00,375.0000,376.5875,375.0000,376.5875,1222
TSLA,2025-04-02 16:49:00,271.5500,274.5000,271.5500,274.2900,98767
AAPL,2025-04-02 16:50:00,213.7600,223.8900,213.0000,213.7100,29210
AMZN,2025-04-02 16:50:00,187.8400,187.8500,186.9200,187.5000,75749
MSFT,2025-04-02 16:50:00,376.7869,376.8000,376.7869,376.8000,1100
TSLA,2025-04-02 16:50:00,274.5000,274.5500,272.8535,273.7600,80022
AAPL,2025-04-02 16:51:00,213.6300,213.8300,213.6300,213.8100,10413
AMZN,2025-04-02 16:51:00,187.5400,188.4200,187.5000,188.4200,17407
MSFT,2025-04-02 16:51:00,375.6000,376.1300,375.6000,376.1300,400
TSLA,2025-04-02 16:51:00,273.7700,274.3925,273.2458,274.3925,40642
AAPL,2025-04-02 16:52:00,213.8100,214.2600,213.7000,213.7000,20610
AMZN,2025-04-02 16:52:00,188.4794,188.8800,188.0003,188.3000,20467
MSFT,2025-04-02 16:52:00,375.7606,375.8800,375.0800,375.0800,1173
TSLA,2025-04-02 16:52:00,274.3100,274.4400,273.4900,274.0200,39214
AAPL,2025-04-02 16:53:00,213.7700,214.2600,213.2500,214.1900,24357
AMZN,2025-04-02 16:53:00,188.4100,188.9500,188.3000,188.6900,17341
MSFT,2025-04-02 16:53:00,375.8712,375.8712,375.8712,375.8712,100
TSLA,2025-04-02 16:53:00,274.0000,274.3988,273.5000,273.5000,47222
AAPL,2025-04-02 16:54:00,214.1700,214.3500,213.8000,213.8200,18410
AMZN,2025-04-02 16:54:00,188.6900,188.8000,188.2000,188.2200,13857
MSFT,2025-04-02 16:54:00,375.0000,375.0000,374.8000,375.0000,1332
TSLA,2025-04-02 16:54:00,273.5000,273.5000,271.5100,271.5600,58960
AAPL,2025-04-02 16:55:00,213.9000,214.3100,213.7800,214.3100,6744
AMZN,2025-04-02 16:55:00,188.3400,188.5300,187.8000,188.0000,23112
MSFT,2025-04-02 16:55:00,374.6100,375.0000,374.5000,374.8900,1836
TSLA,2025-04-02 16:55:00,271.7500,272.3000,271.2500,271.8800,82564
AAPL,2025-04-02 16:56:00,214.2500,214.4400,214.1300,214.4000,7228
AMZN,2025-04-02 16:56:00,187.8100,188.7800,187.7800,188.6800,11630
MSFT,2025-04-02 16:56:00,374.8500,375.8800,374.7706,374.7706,641
TSLA,2025-04-02 16:56:00,272.0000,273.7084,271.6000,273.2400,40105
AAPL,2025-04-02 16:57:00,214.3784,214.3900,214.0000,214.0000,13427
AMZN,2025-04-02 16:57:00,188.7500,188.8000,188.5200,188.7000,22748
MSFT,2025-04-02 16:57:00,375.1700,375.7500,375.0000,375.2100,1400
TSLA,2025-04-02 16:57:00,273.4200,273.5300,271.5000,271.5000,50744
AAPL,2025-04-02 16:58:00,214.0200,214.1300,213.3000,213.3000,28596
AMZN,2025-04-02 16:58:00,188.7500,188.9200,187.6500,187.6500,25158
MSFT,2025-04-02 16:58:00,375.4500,375.4900,374.6700,374.7700,2183
TSLA,2025-04-02 16:58:00,271.5500,272.0000,271.2595,271.7000,54116
AAPL,2025-04-02 16:59:00,213.3000,213.4085,212.6200,212.7300,31907
AMZN,2025-04-02 16:59:00,187.7900,188.0300,187.5000,187.5500,11186
MSFT,2025-04-02 16:59:00,374.9000,375.7689,374.9000,375.7689,300
TSLA,2025-04-02 16:59:00,271.7072,272.7100,271.7000,272.2000,36415
AAPL,2025-04-02 17:00:00,212.7000,213.2500,212.7000,213.2500,30331
AMZN,2025-04-02 17:00:00,187.5000,188.0000,187.5000,187.9900,11208
MSFT,2025-04-02 17:00:00,374.5125,374.5125,374.5125,374.5125,240
TSLA,2025-04-02 17:00:00,272.2000,272.5100,271.7000,272.0600,25062
AAPL,2025-04-02 17:01:00,213.2500,213.2500,212.8000,212.8999,26207
AMZN,2025-04-02 17:01:00,187.9900,187.9900,187.8800,187.9000,5967
MSFT,2025-04-02 17:01:00,375.3900,375.8599,375.3900,375.5000,1490
TSLA,2025-04-02 17:01:00,272.0000,272.5000,270.3400,270.4965,62216
AAPL,2025-04-02 17:02:00,212.8999,212.8999,212.3300,212.6400,18118
AMZN,2025-04-02 17:02:00,187.9100,187.9900,187.6700,187.8900,7634
MSFT,2025-04-02 17:02:00,375.0000,375.0000,375.0000,375.0000,100
TSLA,2025-04-02 17:02:00,270.3400,271.4700,270.1019,270.9500,42411
AAPL,2025-04-02 17:03:00,212.6990,212.8900,212.5800,212.6700,4778
AMZN,2025-04-02 17:03:00,187.8200,187.9900,187.6300,187.6300,30574
MSFT,2025-04-02 17:03:00,375.2500,375.2500,375.2000,375.2000,300
TSLA,2025-04-02 17:03:00,270.8007,271.9500,270.8007,271.2500,29309
AAPL,2025-04-02 17:04:00,212.6689,212.9000,212.6689,212.6800,14003
AMZN,2025-04-02 17:04:00,187.7000,187.9648,187.6702,187.9648,8171
MSFT,2025-04-02 17:04:00,375.2075,375.5000,375.2075,375.5000,400
TSLA,2025-04-02 17:04:00,271.2500,271.3699,270.0300,271.0200,43120
AAPL,2025-04-02 17:05:00,212.6500,212.6500,211.5900,211.7900,34697
AMZN,2025-04-02 17:05:00,187.8700,187.9900,187.7160,187.8800,10919
MSFT,2025-04-02 17:05:00,376.3600,376.3600,376.3600,376.3600,100
TSLA,2025-04-02 17:05:00,270.7800,271.2800,270.5608,271.2000,22914
AAPL,2025-04-02 17:06:00,211.8000,212.0000,211.6300,211.7500,26317
AMZN,2025-04-02 17:06:00,187.9200,187.9396,187.6700,187.7500,5896
MSFT,2025-04-02 17:06:00,376.4700,376.4700,375.5852,375.5852,1547
TSLA,2025-04-02 17:06:00,271.0300,271.7500,271.0300,271.3200,17889
AAPL,2025-04-02 17:07:00,211.7400,211.9500,211.4100,211.9000,14056
AMZN,2025-04-02 17:07:00,187.7900,187.9900,187.7200,187.7700,4285
MSFT,2025-04-02 17:07:00,376.0100,376.0100,375.6000,375.6000,547
TSLA,2025-04-02 17:07:00,271.4938,271.5000,270.5600,271.3500,14890
AAPL,2025-04-02 17:08:00,211.9300,212.0000,211.6300,211.7000,23561
AMZN,2025-04-02 17:08:00,187.7000,187.9000,187.5500,187.5975,9629
MSFT,2025-04-02 17:08:00,375.8300,376.0400,375.8300,376.0400,200
TSLA,2025-04-02 17:08:00,271.0200,271.3400,270.3792,270.7500,22434
AAPL,2025-04-02 17:09:00,211.7000,211.7900,211.4000,211.4000,25633
AMZN,2025-04-02 17:09:00,187.6600,187.6600,187.3300,187.3300,5540
MSFT,2025-04-02 17:09:00,375.6000,376.2900,375.6000,376.2900,775
TSLA,2025-04-02 17:09:00,270.6800,270.9000,270.3100,270.7000,17939
AAPL,2025-04-02 17:10:00,211.4000,211.4297,210.7000,210.7300,36445
AMZN,2025-04-02 17:10:00,187.4500,187.5000,186.5006,186.7300,20346
MSFT,2025-04-02 17:10:00,376.0000,376.0000,375.0000,375.0700,4199
TSLA,2025-04-02 17:10:00,270.5100,270.6900,269.0000,269.1900,74968
AAPL,2025-04-02 17:11:00,210.6000,210.6700,209.7000,209.9989,54909
AMZN,2025-04-02 17:11:00,186.5300,186.6000,186.0100,186.0516,23455
MSFT,2025-04-02 17:11:00,375.0000,375.1400,374.8900,375.1400,5767
TSLA,2025-04-02 17:11:00,269.2000,269.2000,268.0000,268.0000,153217
AAPL,2025-04-02 17:12:00,209.8400,210.0000,209.5600,209.6600,15084
AMZN,2025-04-02 17:12:00,186.0100,186.2200,185.8000,185.9700,19767
MSFT,2025-04-02 17:12:00,374.8900,375.4775,374.6900,375.4775,3797
TSLA,2025-04-02 17:12:00,268.0000,268.2900,267.1700,267.3400,102354
AAPL,2025-04-02 17:13:00,209.7200,209.7200,208.9200,209.5300,42114
AMZN,2025-04-02 17:13:00,185.9500,186.5000,185.9500,186.5000,11448
TSLA,2025-04-02 17:13:00,267.3400,267.8338,266.0000,266.0600,114485
AAPL,2025-04-02 17:14:00,209.4300,209.6300,209.3500,209.6000,9841
AMZN,2025-04-02 17:14:00,186.4100,186.5000,186.0000,186.0100,14052
MSFT,2025-04-02 17:14:00,375.0000,375.0000,374.2634,374.2634,3204
TSLA,2025-04-02 17:14:00,266.1000,266.5000,265.1500,266.1900,88753
AAPL,2025-04-02 17:15:00,209.5800,210.0000,209.5800,210.0000,19897
AMZN,2025-04-02 17:15:00,186.0800,186.2200,186.0000,186.0700,8954
MSFT,2025-04-02 17:15:00,374.5000,374.9800,374.2200,374.9800,2083
TSLA,2025-04-02 17:15:00,266.0900,267.4900,266.0000,266.9200,62599
AAPL,2025-04-02 17:16:00,209.9900,210.1000,209.8000,210.0000,16789
AMZN,2025-04-02 17:16:00,186.0400,186.1000,185.6300,185.6300,9138
MSFT,2025-04-02 17:16:00,375.0000,375.0000,374.2200,374.2200,604
TSLA,2025-04-02 17:16:00,266.9400,267.3998,266.0000,266.0000,42250
AAPL,2025-04-02 17:17:00,210.0000,210.1900,209.9100,210.1600,19043
AMZN,2025-04-02 17:17:00,185.6900,186.0200,185.4600,185.7200,19893
TSLA,2025-04-02 17:17:00,266.0000,266.2900,265.2200,265.3000,63650
AAPL,2025-04-02 17:18:00,210.1900,210.3000,210.0500,210.2700,17783
AMZN,2025-04-02 17:18:00,185.8200,186.0000,185.6500,185.8300,11767
MSFT,2025-04-02 17:18:00,374.7000,375.0000,374.5122,374.5122,2624
TSLA,2025-04-02 17:18:00,265.4400,266.8900,265.3000,266.5900,62693
AAPL,2025-04-02 17:19:00,210.3000,210.6700,210.2000,210.6700,11406
AMZN,2025-04-02 17:19:00,185.8925,186.0500,185.7400,186.0400,17197
MSFT,2025-04-02 17:19:00,374.9700,375.0000,374.7500,374.7500,4228
TSLA,2025-04-02 17:19:00,266.6000,266.8000,265.6200,266.0000,44041
